12/03/2016,1480723200,22832490174
12/04/2016,1480809600,22644586389
12/05/2016,1480896000,23613848731
12/06/2016,1480982400,23636815655
12/07/2016,1481068800,23374892164
12/08/2016,1481155200,9.39588E+11
12/09/2016,1481241600,22949471336
12/10/2016,1481328000,22755035263
12/11/2016,1481414400,23102362744
12/12/2016,1481500800,23597952573
12/13/2016,1481587200,22648901910
12/14/2016,1481673600,22618352558
12/15/2016,1481760000,23094151934
12/16/2016,1481846400,22992393242
12/17/2016,1481932800,23595023607
12/18/2016,1482019200,23992718388
12/19/2016,1482105600,23123514564
12/20/2016,1482192000,24119840003
12/21/2016,1482278400,23592292635
12/22/2016,1482364800,20481256826
12/23/2016,1482451200,21893017280
12/24/2016,1482537600,22905581735
12/25/2016,1482624000,22736759512
12/26/2016,1482710400,22814139095
12/27/2016,1482796800,23152519818
12/28/2016,1482883200,22822250696
12/29/2016,1482969600,23046273651
12/30/2016,1483056000,22836679784
12/31/2016,1483142400,22450276633
01/01/2017,1483228800,22502464773
01/02/2017,1483315200,22989772352
01/03/2017,1483401600,23220439902
01/04/2017,1483488000,23038159919
01/05/2017,1483574400,22939235415
01/06/2017,1483660800,23009819425
01/07/2017,1483747200,22843513981
01/08/2017,1483833600,22998988736
01/09/2017,1483920000,23091635207
01/10/2017,1484006400,22532703925
01/11/2017,1484092800,22676639926
01/12/2017,1484179200,23040753981
1/13/2017,1484265600,22119879499
1/14/2017,1484352000,22409886093
1/15/2017,1484438400,22419878847
1/16/2017,1484524800,22395773525
1/17/2017,1484611200,22742343222
1/18/2017,1484697600,22420105832
1/19/2017,1484784000,22228644380
1/20/2017,1484870400,22369863556
1/21/2017,1484956800,22405633901
1/22/2017,1485043200,22118050371
1/23/2017,1485129600,22267116021
1/24/2017,1485216000,22081334070
1/25/2017,1485302400,22329866070
1/26/2017,1485388800,22478987111
1/27/2017,1485475200,22449741445
1/28/2017,1485561600,22219721089
1/29/2017,1485648000,22393586898
1/30/2017,1485734400,22234080218
1/31/2017,1485820800,23010693003
02/01/2017,1485907200,22534983936
02/02/2017,1485993600,22623466807
02/03/2017,1486080000,22508635957
02/04/2017,1486166400,22623314914
02/05/2017,1486252800,22331019732
02/06/2017,1486339200,22488425969
02/07/2017,1486425600,22381838948
02/08/2017,1486512000,22770223820
